emp_no,first_name,last_name,dept_name,title
274645,Yannis,Liedekerke,Development,Engineer
274659,Alain,Dichev,Marketing,Staff
274683,Elrique,Strooper,Development,Senior Engineer
274689,Youssef,Kisuki,Production,Engineer
274689,Youssef,Kisuki,Production,Senior Engineer
274696,Hailing,Armand,Development,Assistant Engineer
274701,Yuping,Thummel,Development,Engineer
274704,Masanao,Rothe,Sales,Senior Staff
274704,Masanao,Rothe,Sales,Staff
274706,Xiaoqiu,Thimonier,Sales,Staff
274714,Marit,Kakkad,Production,Senior Engineer
274716,Jungsoon,Legleitner,Production,Engineer
274716,Jungsoon,Legleitner,Production,Senior Engineer
274729,Manibrata,Glinert,Production,Assistant Engineer
274729,Manibrata,Glinert,Production,Engineer
274729,Manibrata,Glinert,Production,Senior Engineer
274735,Noritoshi,Haldar,Sales,Senior Staff
274742,Sadok,Demos,Development,Engineer
274742,Sadok,Demos,Development,Senior Engineer
274743,Irena,Driscoll,Sales,Senior Staff
274743,Irena,Driscoll,Sales,Staff
274746,Taegyun,Slutz,Production,Senior Engineer
274749,Luisa,Danner,Customer Service,Staff
274754,Eberhardt,Peternell,Development,Assistant Engineer
274757,Jiann,Pettis,Finance,Senior Staff
274757,Jiann,Pettis,Finance,Staff
274760,Goh,Prampolini,Production,Engineer
274760,Goh,Prampolini,Production,Senior Engineer
274761,Jianwen,Milicia,Development,Engineer
274761,Jianwen,Milicia,Development,Senior Engineer
274772,Palash,Busillo,Customer Service,Senior Staff
274772,Palash,Busillo,Marketing,Senior Staff
274772,Palash,Busillo,Customer Service,Staff
274772,Palash,Busillo,Marketing,Staff
274785,Sandeepan,Krohn,Sales,Senior Staff
274785,Sandeepan,Krohn,Sales,Staff
274809,Taiji,Jayawardene,Development,Engineer
274809,Taiji,Jayawardene,Development,Senior Engineer
274816,Shigehiro,Minakawa,Sales,Senior Staff
274816,Shigehiro,Minakawa,Sales,Staff
274817,Sastry,Hainaut,Production,Engineer
274817,Sastry,Hainaut,Production,Senior Engineer
274825,Kwangyoen,Demke,Customer Service,Senior Staff
274825,Kwangyoen,Demke,Customer Service,Staff
274833,Chikako,Krohm,Development,Senior Engineer
274836,Almudena,Furudate,Production,Engineer
274836,Almudena,Furudate,Production,Senior Engineer
274842,Phillip,Dredge,Production,Technique Leader
274845,Satoru,Schaad,Development,Engineer
274845,Satoru,Schaad,Development,Senior Engineer
274856,Fayez,Weedman,Sales,Staff
274869,Nadjib,Bressoud,Production,Technique Leader
274872,Przemyslawa,Sessa,Production,Engineer
274872,Przemyslawa,Sessa,Production,Senior Engineer
274874,Chenye,Pietracaprina,Quality Management,Engineer
274874,Chenye,Pietracaprina,Quality Management,Senior Engineer
274875,Teruyuki,Erbe,Development,Senior Engineer
274893,Sverrir,Kropatsch,Quality Management,Assistant Engineer
274893,Sverrir,Kropatsch,Quality Management,Engineer
274894,Oldrich,Zaiane,Production,Assistant Engineer
274898,Qiwen,Deyuan,Production,Engineer
274898,Qiwen,Deyuan,Production,Senior Engineer
274903,Fusako,Crooks,Sales,Senior Staff
274903,Fusako,Crooks,Sales,Staff
274904,Makato,Auria,Development,Engineer
274910,Parke,Braccini,Sales,Senior Staff
274910,Parke,Braccini,Sales,Staff
274913,Dmitry,Ishibashi,Quality Management,Engineer
274913,Dmitry,Ishibashi,Quality Management,Senior Engineer
274919,Piyush,Kaminger,Production,Engineer
274925,Sadun,Meriste,Production,Engineer
274925,Sadun,Meriste,Production,Senior Engineer
274927,Amstein,Delgrande,Development,Senior Engineer
274932,Mikhail,Schmiedel,Sales,Senior Staff
274932,Mikhail,Schmiedel,Sales,Staff
274935,Christoper,Cannane,Customer Service,Staff
274971,Alper,Kitsuregawa,Development,Engineer
274971,Alper,Kitsuregawa,Development,Senior Engineer
274980,Sahrah,Slobodova,Sales,Senior Staff
274980,Sahrah,Slobodova,Sales,Staff
274983,Shahab,Gecsel,Development,Senior Engineer
274984,Tesuya,Marshall,Sales,Senior Staff
274985,Alagu,Emmerich,Quality Management,Senior Engineer
274991,Xinyu,Gide,Sales,Senior Staff
274991,Xinyu,Gide,Sales,Staff
274994,Tru,Casperson,Finance,Senior Staff
274996,Abdelghani,Fioravanti,Production,Engineer
274996,Abdelghani,Fioravanti,Production,Senior Engineer
275001,Katsuo,Mitina,Sales,Senior Staff
275001,Katsuo,Mitina,Sales,Staff
275002,Hercules,Yurek,Production,Engineer
275011,Leen,Wallrath,Sales,Senior Staff
275011,Leen,Wallrath,Sales,Staff
275022,Lansing,Yoshimura,Sales,Senior Staff
275022,Lansing,Yoshimura,Sales,Staff
275032,Horward,Rubsam,Production,Technique Leader
275042,Filipe,Gide,Research,Staff
275048,Nidapan,Gniady,Customer Service,Engineer
275048,Nidapan,Gniady,Production,Engineer
275048,Nidapan,Gniady,Customer Service,Senior Engineer
275048,Nidapan,Gniady,Production,Senior Engineer
275070,Yongdong,Maccarone,Development,Assistant Engineer
275070,Yongdong,Maccarone,Development,Engineer
275074,Eran,Akaboshi,Development,Engineer
275074,Eran,Akaboshi,Development,Senior Engineer
275076,Foong,Barbanera,Research,Senior Staff
275076,Foong,Barbanera,Research,Staff
275083,Pranjal,Kopetz,Development,Assistant Engineer
275085,Utz,Beetstra,Quality Management,Engineer
275085,Utz,Beetstra,Quality Management,Senior Engineer
275088,Hilary,Kieras,Development,Engineer
275088,Hilary,Kieras,Production,Engineer
275088,Hilary,Kieras,Development,Senior Engineer
275088,Hilary,Kieras,Production,Senior Engineer
275106,Unal,Muhling,Production,Senior Engineer
275107,Hauke,Fiebach,Production,Senior Engineer
275110,Pradeep,McConalogue,Development,Engineer
275110,Pradeep,McConalogue,Development,Senior Engineer
275120,Jaideep,Aamodt,Sales,Senior Staff
275120,Jaideep,Aamodt,Sales,Staff
275126,Abdelkader,Dichev,Human Resources,Senior Staff
275126,Abdelkader,Dichev,Human Resources,Staff
275144,Taegyun,Varman,Development,Engineer
275144,Taegyun,Varman,Development,Senior Engineer
275150,Naftali,Pollacia,Production,Senior Engineer
275181,Yuchang,Kriebel,Research,Engineer
275181,Yuchang,Kriebel,Development,Engineer
275181,Yuchang,Kriebel,Research,Senior Engineer
275181,Yuchang,Kriebel,Development,Senior Engineer
275182,Poornachandra,Engberts,Production,Senior Engineer
275189,Sachar,Katzenelson,Customer Service,Assistant Engineer
275189,Sachar,Katzenelson,Production,Assistant Engineer
275189,Sachar,Katzenelson,Customer Service,Engineer
275189,Sachar,Katzenelson,Production,Engineer
275190,Phuoc,Lanphier,Sales,Staff
275194,Doowon,Shobatake,Development,Engineer
275194,Doowon,Shobatake,Development,Senior Engineer
275225,Mong,Luce,Sales,Staff
275229,Berna,Gewali,Production,Engineer
275239,Guther,Collette,Customer Service,Senior Staff
275239,Guther,Collette,Customer Service,Staff
275252,Candida,Murtagh,Production,Engineer
275252,Candida,Murtagh,Production,Senior Engineer
275257,Kasidit,Yavatkar,Development,Engineer
275257,Kasidit,Yavatkar,Development,Senior Engineer
275272,Alassane,Foong,Marketing,Senior Staff
275272,Alassane,Foong,Marketing,Staff
275281,Nadjib,Veevers,Finance,Senior Staff
275281,Nadjib,Veevers,Finance,Staff
275283,Xiaopeng,Ozery,Development,Senior Engineer
275285,Mana,Aingworth,Development,Technique Leader
275288,Sadegh,Sommen,Sales,Senior Staff
275288,Sadegh,Sommen,Sales,Staff
275296,Halsur,Francisci,Development,Engineer
275308,Samphel,Chinin,Marketing,Senior Staff
275308,Samphel,Chinin,Marketing,Staff
275313,Serge,Keustermans,Research,Senior Staff
275313,Serge,Keustermans,Research,Staff
275319,Mani,Vadhan,Sales,Staff
275325,Oscal,Sigstam,Quality Management,Engineer
275334,Gio,Fordan,Quality Management,Engineer
275334,Gio,Fordan,Production,Engineer
275334,Gio,Fordan,Quality Management,Senior Engineer
275334,Gio,Fordan,Production,Senior Engineer
275337,Ortrud,Matzke,Development,Engineer
275337,Ortrud,Matzke,Development,Senior Engineer
275347,Parke,Spinelli,Marketing,Senior Staff
275347,Parke,Spinelli,Marketing,Staff
275354,Jordanka,Eugenio,Quality Management,Engineer
275354,Jordanka,Eugenio,Production,Engineer
275354,Jordanka,Eugenio,Quality Management,Senior Engineer
275354,Jordanka,Eugenio,Production,Senior Engineer
275357,Ziya,Orsini,Customer Service,Senior Staff
275357,Ziya,Orsini,Customer Service,Staff
275367,Maren,Hebert,Sales,Staff
275372,Xuejia,Danecki,Production,Engineer
275372,Xuejia,Danecki,Production,Senior Engineer
275382,Naraig,Trogemann,Finance,Staff
275386,Parke,Lortz,Sales,Staff
275389,Hitofumi,Seiwald,Human Resources,Staff
275394,Ferdinand,Karner,Development,Assistant Engineer
275403,Fei,Farrag,Production,Technique Leader
275410,Marin,Businaro,Customer Service,Senior Staff
275410,Marin,Businaro,Customer Service,Staff
275421,King,Cooley,Sales,Senior Staff
275421,King,Cooley,Sales,Staff
275426,Shigeu,Waterhouse,Production,Engineer
275431,Fumitake,Gomatam,Quality Management,Engineer
275435,Fumiya,Gluchowski,Marketing,Senior Staff
275447,Denny,Begiun,Production,Engineer
275447,Denny,Begiun,Production,Senior Engineer
275449,Ronghao,Lambe,Development,Technique Leader
275460,Zine,Egerstedt,Development,Engineer
275466,Danco,Puoti,Development,Engineer
275466,Danco,Puoti,Development,Senior Engineer
275477,Prasadram,Vigier,Development,Engineer
275478,Hsiangchu,Ranai,Production,Assistant Engineer
275479,Georgi,Ratnakar,Customer Service,Senior Staff
275479,Georgi,Ratnakar,Sales,Senior Staff
275479,Georgi,Ratnakar,Customer Service,Staff
275479,Georgi,Ratnakar,Sales,Staff
275504,Aluzio,Bahi,Development,Assistant Engineer
275504,Aluzio,Bahi,Development,Engineer
275531,Doohun,Macedo,Production,Engineer
275531,Doohun,Macedo,Production,Senior Engineer
275533,Takanari,Muhling,Sales,Senior Staff
275533,Takanari,Muhling,Sales,Staff
275534,Troy,Oxman,Customer Service,Senior Staff
275534,Troy,Oxman,Customer Service,Staff
275539,Ebru,Michaels,Research,Staff
275542,Magy,Assaf,Customer Service,Staff
275549,LiMin,Usdin,Production,Senior Engineer
275552,Sachin,Passafiume,Research,Staff
275565,Frederique,Bail,Human Resources,Senior Staff
275565,Frederique,Bail,Finance,Senior Staff
275566,Maja,Birrer,Quality Management,Engineer
275566,Maja,Birrer,Quality Management,Senior Engineer
275568,Uwe,Bottner,Quality Management,Engineer
275568,Uwe,Bottner,Quality Management,Senior Engineer
275570,Masaru,Streit,Development,Engineer
275570,Masaru,Streit,Development,Senior Engineer
275581,Honglan,Azulay,Research,Staff
275584,Stafford,Landherr,Quality Management,Engineer
275584,Stafford,Landherr,Production,Engineer
275588,Xumin,Peak,Development,Senior Engineer
275593,Jaques,Androutsos,Development,Engineer
275599,Toshimi,Cichocki,Development,Engineer
275599,Toshimi,Cichocki,Development,Senior Engineer
275603,Siddarth,Rehfuss,Development,Engineer
275603,Siddarth,Rehfuss,Production,Engineer
275603,Siddarth,Rehfuss,Development,Senior Engineer
275603,Siddarth,Rehfuss,Production,Senior Engineer
275606,Stamatina,Alpay,Production,Engineer
275606,Stamatina,Alpay,Production,Senior Engineer
275620,Arunas,Yetim,Development,Senior Engineer
275622,Ennio,Emiris,Development,Technique Leader
275622,Ennio,Emiris,Production,Technique Leader
275639,Kasturi,Claffy,Sales,Senior Staff
275639,Kasturi,Claffy,Sales,Staff
275641,Oldrich,Ulupinar,Production,Engineer
275641,Oldrich,Ulupinar,Production,Senior Engineer
275675,Hitomi,Shanbhogue,Development,Engineer
275675,Hitomi,Shanbhogue,Development,Senior Engineer
275681,Ramya,Peyn,Human Resources,Senior Staff
275681,Ramya,Peyn,Human Resources,Staff
275692,Arfst,Soloway,Sales,Senior Staff
275692,Arfst,Soloway,Marketing,Senior Staff
275692,Arfst,Soloway,Sales,Staff
275692,Arfst,Soloway,Marketing,Staff
275700,Jacopo,Henseler,Finance,Senior Staff
275700,Jacopo,Henseler,Finance,Staff
275703,Panayotis,Unni,Development,Senior Engineer
275706,Arfst,Mandell,Production,Engineer
275706,Arfst,Mandell,Production,Senior Engineer
275707,Junsik,Skrikant,Marketing,Staff
275710,Abdelwaheb,Hofmeyr,Research,Senior Staff
275710,Abdelwaheb,Hofmeyr,Research,Staff
275712,Sverrir,Karnin,Production,Technique Leader
275719,Licheng,Nollmann,Human Resources,Senior Staff
275720,Zeljko,Leuchs,Production,Senior Engineer
275721,Shigeichiro,Farrar,Quality Management,Engineer
275721,Shigeichiro,Farrar,Quality Management,Senior Engineer
275729,Yunming,Gargeya,Quality Management,Engineer
275735,Chinya,Compeau,Customer Service,Senior Staff
275735,Chinya,Compeau,Customer Service,Staff
275739,Patricio,Snyers,Sales,Staff
275751,Pohua,Restivo,Sales,Senior Staff
275751,Pohua,Restivo,Finance,Senior Staff
275751,Pohua,Restivo,Sales,Staff
275751,Pohua,Restivo,Finance,Staff
275754,Debatosh,Rosaz,Finance,Senior Staff
275754,Debatosh,Rosaz,Finance,Staff
275755,Yagil,Comyn,Sales,Senior Staff
275755,Yagil,Comyn,Sales,Staff
275762,Hugh,Brlek,Finance,Senior Staff
275762,Hugh,Brlek,Finance,Staff
275767,Uinam,Varker,Sales,Senior Staff
275775,Dung,Oppitz,Customer Service,Senior Staff
275775,Dung,Oppitz,Customer Service,Staff
275792,Martine,Camarinopoulos,Development,Engineer
275792,Martine,Camarinopoulos,Development,Senior Engineer
275798,Anneke,Gente,Development,Engineer
275803,Jaroslava,Erdmenger,Development,Technique Leader
275805,Susanta,Billingsley,Customer Service,Senior Staff
275809,Leni,Karlin,Development,Assistant Engineer
275811,Sailaja,McAlpine,Production,Assistant Engineer
275811,Sailaja,McAlpine,Production,Engineer
275811,Sailaja,McAlpine,Production,Senior Engineer
275816,Rosalyn,Kavvadias,Human Resources,Senior Staff
275816,Rosalyn,Kavvadias,Human Resources,Staff
275824,Sivanarayana,Brookman,Production,Engineer
275828,Yifei,Terlouw,Production,Engineer
275828,Yifei,Terlouw,Production,Senior Engineer
275847,Fay,Streng,Development,Engineer
275847,Fay,Streng,Development,Senior Engineer
275848,Vivian,Sgarro,Production,Senior Engineer
275851,Panayotis,Glowinski,Sales,Senior Staff
275854,Szabolcs,Kavraki,Development,Senior Engineer
275854,Szabolcs,Kavraki,Production,Senior Engineer
275865,Joydip,Fritzsche,Development,Engineer
275865,Joydip,Fritzsche,Development,Senior Engineer
275872,Sadun,Thummel,Production,Engineer
275872,Sadun,Thummel,Production,Senior Engineer
275873,Tuval,Haumacher,Customer Service,Senior Staff
275873,Tuval,Haumacher,Customer Service,Staff
275880,Geraldo,Picaronny,Sales,Staff
275908,Bodo,Ratnaker,Development,Engineer
275908,Bodo,Ratnaker,Development,Senior Engineer
275928,Manu,Braunmuhl,Human Resources,Senior Staff
275928,Manu,Braunmuhl,Human Resources,Staff
275930,Nagui,Rosis,Development,Engineer
275930,Nagui,Rosis,Development,Senior Engineer
275932,Mantis,Millington,Human Resources,Senior Staff
275932,Mantis,Millington,Finance,Senior Staff
275932,Mantis,Millington,Human Resources,Staff
275932,Mantis,Millington,Finance,Staff
275947,Dinah,Shinomoto,Development,Engineer
275947,Dinah,Shinomoto,Development,Senior Engineer
275954,Shahid,Luan,Development,Engineer
275955,Domenick,Menhoudj,Human Resources,Senior Staff
275955,Domenick,Menhoudj,Human Resources,Staff
275964,Dines,Shrader,Development,Senior Engineer
275977,Ibibia,Wilfing,Production,Engineer
275977,Ibibia,Wilfing,Production,Senior Engineer
275980,Mostafa,Ponthieu,Sales,Senior Staff
275980,Mostafa,Ponthieu,Sales,Staff
275988,Teiji,Kamber,Sales,Staff
275988,Teiji,Kamber,Finance,Staff
275991,Tzu,Staudhammer,Production,Engineer
275991,Tzu,Staudhammer,Production,Senior Engineer
276006,Gurbir,Iisaku,Sales,Senior Staff
276006,Gurbir,Iisaku,Sales,Staff
276010,Khoa,Baig,Development,Engineer
276010,Khoa,Baig,Development,Senior Engineer
276019,Abdulla,Erev,Research,Senior Staff
276019,Abdulla,Erev,Research,Staff
276026,Toney,Meriste,Production,Engineer
276034,Chinhyun,Pero,Production,Engineer
276034,Chinhyun,Pero,Production,Senior Engineer
276044,Atreye,Whitcomb,Development,Engineer
276044,Atreye,Whitcomb,Development,Senior Engineer
276046,Sanjai,Hartvigsen,Sales,Senior Staff
276046,Sanjai,Hartvigsen,Finance,Senior Staff
276046,Sanjai,Hartvigsen,Sales,Staff
276046,Sanjai,Hartvigsen,Finance,Staff
276053,True,Lyonns,Sales,Senior Staff
276053,True,Lyonns,Sales,Staff
276054,Manohar,Gils,Production,Engineer
276054,Manohar,Gils,Production,Senior Engineer
276056,Piyawadee,Frezza,Production,Engineer
276056,Piyawadee,Frezza,Production,Senior Engineer
276058,Shiv,Tchuente,Development,Engineer
276063,Tsvetan,Khalil,Development,Assistant Engineer
276072,Youjian,Bael,Sales,Senior Staff
276072,Youjian,Bael,Sales,Staff
276074,Niranjan,Penz,Customer Service,Senior Staff
276074,Niranjan,Penz,Customer Service,Staff
276079,Jessie,Brlek,Sales,Senior Staff
276079,Jessie,Brlek,Sales,Staff
276088,Uma,Zastre,Production,Engineer
276088,Uma,Zastre,Production,Senior Engineer
276089,Achilleas,Goldhammer,Development,Engineer
276089,Achilleas,Goldhammer,Development,Senior Engineer
276090,Kristina,Frolund,Finance,Staff
276091,Szabolcs,Halevi,Sales,Staff
276098,Nathalie,Plesums,Production,Senior Engineer
276114,Moni,Zuberek,Production,Assistant Engineer
276114,Moni,Zuberek,Production,Engineer
276127,Hsiangchu,Broomell,Quality Management,Engineer
276143,Vishv,Hedayat,Sales,Senior Staff
276143,Vishv,Hedayat,Marketing,Senior Staff
276143,Vishv,Hedayat,Sales,Staff
276143,Vishv,Hedayat,Marketing,Staff
276153,Kazuhito,Copas,Sales,Senior Staff
276153,Kazuhito,Copas,Finance,Senior Staff
276153,Kazuhito,Copas,Sales,Staff
276153,Kazuhito,Copas,Finance,Staff
276173,Snehasis,Krychniak,Development,Assistant Engineer
276177,Augustine,Rettelbach,Development,Senior Engineer
276178,Jacqueline,Gerlach,Development,Engineer
276178,Jacqueline,Gerlach,Development,Senior Engineer
276179,Stein,Matteis,Research,Engineer
276179,Stein,Matteis,Development,Engineer
276179,Stein,Matteis,Research,Senior Engineer
276179,Stein,Matteis,Development,Senior Engineer
276228,Seongbin,Bierbaum,Production,Engineer
276228,Seongbin,Bierbaum,Production,Senior Engineer
276240,Aamod,Kitsuregawa,Development,Senior Engineer
276240,Aamod,Kitsuregawa,Production,Senior Engineer
276242,Nikolaus,Itzigehl,Production,Senior Engineer
276244,Shigeichiro,Hofmeyr,Production,Engineer
276244,Shigeichiro,Hofmeyr,Production,Senior Engineer
276245,Kwee,Merks,Production,Engineer
276245,Kwee,Merks,Production,Senior Engineer
276254,Saddek,Kalorkoti,Production,Engineer
276254,Saddek,Kalorkoti,Production,Senior Engineer
276258,Ulf,Denis,Sales,Senior Staff
276258,Ulf,Denis,Marketing,Senior Staff
276258,Ulf,Denis,Sales,Staff
276258,Ulf,Denis,Marketing,Staff
276263,Sverrir,Braunmuhl,Quality Management,Senior Engineer
276268,Souichi,Cmelik,Customer Service,Staff
276272,Sverrir,Aloisi,Finance,Senior Staff
276273,Anyuan,Kushnir,Development,Engineer
276273,Anyuan,Kushnir,Development,Senior Engineer
276289,Yuchang,Gilg,Sales,Staff
276293,Munehiko,Covnot,Marketing,Senior Staff
276293,Munehiko,Covnot,Marketing,Staff
276294,Indrajit,Gecsei,Production,Technique Leader
276299,Frazer,Bierman,Production,Engineer
276299,Frazer,Bierman,Production,Senior Engineer
276314,Evgueni,Demke,Development,Engineer
276314,Evgueni,Demke,Development,Senior Engineer
276318,Rosella,Neiman,Human Resources,Senior Staff
276327,Lijie,Kadhim,Development,Assistant Engineer
276327,Lijie,Kadhim,Development,Engineer
